"championid","championname","teamposition","build","participant_count","win","firstbloodkill","firstbloodassist","firsttowerkill","firsttowerassist","champlevel","champexperience","kills","deaths","assists","doublekills","triplekills","killingsprees","largestkillingspree","largestmultikill","goldearned","goldspent","totaldamagedealt","totaldamagedealttochampions","physicaldamagedealt","physicaldamagedealttochampions","magicdamagedealt","magicdamagedealttochampions","truedamagedealt","truedamagedealttochampions","damagedealttobuildings","damagedealttoturrets","damagedealttoobjectives","damagedealttoepicmonsters","totaldamagetaken","physicaldamagetaken","magicdamagetaken","truedamagetaken","damageselfmitigated","totalheal","totalhealsonteammates","totaldamageshieldedonteammates","timeccingothers","totaltimeccdealt","totalminionskilled","neutralminionskilled","totalallyjungleminionskilled","totalenemyjungleminionskilled","baronkills","dragonkills","inhibitorkills","inhibitortakedowns","inhibitorslost","turretkills","turrettakedowns","turretslost","objectivesstolen","objectivesstolenassists","visionscore","wardsplaced","wardskilled","detectorwardsplaced","visionwardsboughtingame","totaltimespentdead","longesttimespentliving","pings","kda","ka","firstblood_participation","totalprotectiononteammates","expected_frontline_index","expected_effective_durability","expected_vision_denial_ratio","expected_vision_action_score","expected_epic_objective_score","expected_structure_score","expected_snowball_score","expected_damage_per_gold","expected_physical_damage_share","expected_magic_damage_share","expected_true_damage_share","damage_to_taken_ratio","totalcs"
107,"Rengar","TOP","ad_off_tank",107,0.5140187,0.13084112,0.009345794,0.1682243,0.028037382,15.485981,518.52985,0.18689601,0.22581962,0.23581867,0.012556482,0.0024358146,0.03888915,2.3925233,1.2803738,404.9576,382.77322,4691.855,671.71954,3718.639,531.9283,764.94464,111.69023,208.24098,28.070637,267.35168,267.35168,370.17108,41.74139,1317.4797,858.65796,377.3228,81.46576,933.99133,485.56995,0,0,0.8210992,10.987493,6.234136,0.18942927,0.048404742,0.05417649,0,0.0027943866,0.26168224,0.47663552,0.8224299,1.9906542,2.7476635,5.82243,0,0,0.6427683,0.2548081,0.09518574,0.03077854,0.03821327,6.764127,536.8598,1.13364,0.42271468,0.42271468,0.14018692,0,3.351802,2737.041,0.09518574,0.5355703,0.0027943866,6.2149534,1.252579,1.6587404,0.79189044,0.16627508,0.041789223,0.50985193,6.4235654
107,"Rengar","TOP","ar_tank",123,0.3821138,0.2195122,0.032520324,0.08943089,0.008130081,14.861789,505.27652,0.14218423,0.23283201,0.2360909,0.007806761,0.00019481026,0.031285215,1.7479675,1.1382114,381.18326,360.24863,4261.149,606.78326,2927.7185,434.04962,1143.9464,149.58246,189.45137,23.12125,180.56105,180.56105,263.2193,32.86356,1243.8264,801.92004,376.4652,65.40174,1135.5287,463.49582,0.04593199,0,0.80951494,15.366022,6.2067695,0.10969757,0.024070987,0.029123893,0.00043121044,0.0013892383,0.12195122,0.27642277,0.9268293,1.2195122,1.7560976,6.617886,0,0,0.68588,0.27071264,0.10397236,0.044143867,0.051444065,6.3238473,527.38214,1.1501852,0.37827513,0.37827513,0.25203252,0.04593199,3.9212604,2842.8508,0.10397236,0.617847,0.0022516593,3.7723577,0.9134653,1.5918412,0.71532893,0.2465171,0.03810463,0.48783594,6.3164673
107,"Rengar","TOP","attack_damage",4876,0.5041017,0.1923708,0.037325677,0.2128794,0.01702215,15.585726,550.48413,0.21953398,0.227162,0.20125358,0.016422192,0.002017771,0.04979826,2.7867105,1.3660787,438.38486,405.7047,5532.375,750.0317,4892.6963,651.51984,444.04913,66.700584,195.59566,31.779491,324.17087,324.17087,457.74417,68.95452,1159.7164,732.9368,365.49985,61.24309,763.3899,541.7868,0.03374813,0,0.73871285,4.415064,6.936508,0.29204518,0.07119861,0.11255034,0.00059229985,0.0022431507,0.23174733,0.41632485,0.7102133,2.183347,2.7873256,5.556604,0.000179072,0.00015325968,0.7473164,0.2820298,0.11050157,0.04904893,0.055785812,6.9030514,541.805,1.5250216,0.42078757,0.42078757,0.22969647,0.03374813,2.5640335,2464.893,0.11050157,0.6574516,0.003939154,6.266817,1.4636112,1.7108978,0.86865646,0.08893036,0.042370863,0.6467371,7.228554
107,"Rengar","TOP","crit",449,0.5924276,0.27394208,0.035634745,0.3051225,0.020044543,17.621382,609.0699,0.3239466,0.21859078,0.18827875,0.030897476,0.0046070935,0.07590232,4.195991,1.7305123,505.11813,478.8702,6963.433,988.8259,6218.482,868.21313,486.6429,70.0877,258.27783,50.494698,444.54,444.54,634.6186,134.54253,1227.4529,771.20905,393.5121,62.699116,773.56384,588.4116,0,0,0.6404575,4.3417997,7.0684657,0.49553338,0.12866071,0.20628166,0.0013931984,0.0041372906,0.42538977,0.7149221,0.7951002,3.247216,3.9131403,5.935412,0.0002061183,0.00014465816,0.82475466,0.279976,0.11957652,0.04286789,0.04825695,7.648162,608.52563,1.6171118,0.51222533,0.51222533,0.30957684,0,2.0236287,2589.4282,0.11957652,0.6415905,0.007480582,9.44098,2.2140095,1.9576132,0.8780242,0.07087971,0.051065303,0.80559176,7.5639987
107,"Rengar","TOP","lethality",933,0.5498392,0.21864952,0.06109325,0.26688102,0.024651662,15.900322,558.33417,0.28995714,0.23625574,0.17751262,0.024620619,0.003630547,0.06588934,3.660236,1.5423366,465.78552,433.81412,5701.095,839.10547,5096.7476,736.05096,377.83597,55.93354,226.47739,47.087517,369.55765,369.55765,512.605,86.96925,1054.7911,669.54474,333.6507,51.560272,618.7967,410.78754,0,0,0.6061122,4.0243707,6.6760564,0.3907409,0.1001698,0.13972367,0.0005864458,0.0030996231,0.27331188,0.4630225,0.71489817,2.5251875,3.0889604,5.397642,0.0002023874,0.00018538155,0.7593776,0.26519567,0.12273344,0.045563325,0.05097702,7.2527504,535.3258,1.208731,0.46746975,0.46746975,0.27974278,0,1.9944905,2084.3755,0.12273344,0.64237654,0.004862671,7.086817,1.927889,1.8014846,0.8771853,0.066658534,0.056116328,0.7955181,7.0667973
107,"Rengar","TOP","mr_tank",55,0.56363636,0.2,0.036363635,0.12727273,0.054545455,15.818182,545.2689,0.17178419,0.20788138,0.2545097,0.013256842,0.00064589054,0.03974866,2.3090909,1.2181818,419.01593,405.1227,5019.913,689.8145,3389.1128,484.1007,1423.1208,184.6914,207.64693,20.9949,292.73013,292.73013,377.5655,52.25285,1389.6,798.1127,521.79156,69.657684,1153.8898,575.83295,0,0,0.75755936,6.237496,6.688513,0.18138346,0.020724913,0.081859626,0,0.0012107175,0.27272728,0.56363636,0.5090909,2.0363636,2.9818182,4.836364,0,0,0.6880185,0.2722086,0.100931734,0.037617188,0.041794017,6.272174,590.12726,1.1040918,0.42629388,0.42629388,0.23636363,0,3.6872082,3119.3225,0.100931734,0.58242863,0.0012107175,6.690909,1.2088428,1.6462727,0.7017839,0.26774067,0.030435573,0.4964123,6.8698964
107,"Rengar","UTILITY","ad_off_tank",46,0.36956522,0.17391305,0.19565217,0.08695652,0.08695652,12.086957,340.49432,0.14448293,0.30344027,0.40498942,0.0065560993,0.000696395,0.030487286,1.6304348,1.1086956,320.58163,297.55234,1482.3784,530.4746,1119.228,425.537,180.4916,57.972893,182.62245,46.92593,60.066444,60.066444,184.78279,50.918034,1138.3242,690.3074,396.61835,51.366055,632.6107,319.71072,3.533679,0,1.074772,4.1892858,1.4340446,0.068189636,0.003942731,0.014488353,0,0.003532031,0.06521739,0.17391305,0.8913044,0.47826087,1.0652174,6.1086955,0,0,2.5994227,1.1336806,0.3490297,0.1465462,0.15659232,6.924568,431.43478,2.0428011,0.54947233,0.54947233,0.36956522,3.533679,3.3383973,2090.6458,0.2353998,2.2635021,0.003532031,2.0217392,0.85365355,1.6547256,0.8021816,0.10928496,0.088460274,0.4660136,1.5022342
107,"Rengar","UTILITY","ar_tank",864,0.4652778,0.121527776,0.21527778,0.048611112,0.072916664,12.013889,337.1376,0.11140072,0.22965722,0.47235006,0.0038942287,0.00013753516,0.022773048,1.2847222,1.0300926,309.9164,284.35046,1096.5785,453.65012,755.9709,342.1819,175.42995,63.606518,165.13872,47.832005,42.41394,42.41394,124.02057,49.125797,988.09283,554.91254,381.23645,51.90677,747.0617,292.09958,7.603236,1.3171227,1.3837446,4.8405056,1.2487127,0.024074191,0.0041669286,0.0056037316,0.000038282495,0.0013073138,0.052083332,0.2800926,0.630787,0.3252315,1.2534722,5.4895835,0.0001243454,0.00020910596,3.287553,1.4630295,0.45112896,0.27698845,0.27515635,4.9587846,531.0509,2.1419418,0.5837508,0.5837508,0.33680555,8.920359,3.824874,2027.2542,0.23568004,3.2440126,0.0018416756,2.2430556,0.6693035,1.4637822,0.75428593,0.14021051,0.10543809,0.4591169,1.2727869
107,"Rengar","UTILITY","attack_damage",95,0.48421052,0.2631579,0.18947369,0.23157895,0.14736842,13.557895,416.7633,0.30258644,0.31000727,0.3437504,0.015390435,0.0006974534,0.07219095,2.9789474,1.3473685,423.70264,391.39233,3253.0596,807.5354,2828.6516,694.4109,189.90936,47.87654,234.46133,65.21615,200.45819,200.45819,312.7528,49.17991,1066.9601,648.70496,366.22076,51.997334,576.6677,353.63315,0.5173276,0,0.85382575,3.9001715,2.3437726,0.39810905,0.12997374,0.13069285,0,0.0010981369,0.16842106,0.3263158,0.8842105,1.4631579,2.4736843,5.673684,0.00038581487,0,2.2669523,0.9008213,0.30147594,0.07453427,0.08384322,7.820655,425.02106,2.131666,0.64633685,0.64633685,0.4526316,0.5173276,2.0353632,1997.261,0.25074992,1.6697903,0.0018697666,4.926316,1.57845,1.9059014,0.8599138,0.059287235,0.080759495,0.75685626,2.7418816
107,"Rengar","UTILITY","lethality",527,0.46679318,0.16508539,0.15559772,0.07400379,0.08918406,12.810246,369.90732,0.22216664,0.3289228,0.32930258,0.012240893,0.00094190694,0.0486947,2.2371917,1.2884251,365.58746,336.86945,2132.9973,654.3733,1763.7096,548.2741,152.19736,38.377045,217.05301,67.68743,110.546875,110.546875,222.33789,83.05459,942.644,569.30176,331.22726,42.07776,445.32956,236.38518,1.0279388,0.038806695,0.7085125,3.1978328,1.7373985,0.20253795,0.05765377,0.059200883,0.000112450936,0.0032816143,0.11574952,0.29222012,0.7950664,0.7552182,1.4535104,5.857685,0.00020178877,0.0002793586,2.6743813,1.0341198,0.39154488,0.11231073,0.11776555,7.7458897,407.48196,2.0101326,0.5514692,0.5514692,0.32068312,1.0667455,2.121073,1624.3588,0.2746402,2.0815897,0.004189452,3.024668,1.1814152,1.7899227,0.83786136,0.05864702,0.103438556,0.6941892,1.9399364
107,"Rengar","UTILITY","mr_tank",87,0.4827586,0.16091955,0.13793103,0.057471264,0.057471264,12.678161,347.06033,0.1205556,0.22292486,0.48232362,0.0037508463,0,0.023537887,1.3793104,1.0804597,317.78732,291.54022,1168.9779,473.0129,775.5609,354.95776,206.67458,71.43005,186.7121,46.591473,54.40289,54.40289,134.17064,64.71649,1074.7552,560.1389,451.50583,63.075283,830.2322,331.39093,7.9963307,3.581472,1.3774678,4.827214,1.2677503,0.026182434,0.0063096397,0.005478683,0,0.001873967,0.06896552,0.37931034,0.7241379,0.47126436,1.5172414,5.7356324,0.00040142908,0,3.365046,1.436919,0.45948902,0.25020868,0.25231028,5.251832,547.092,2.154687,0.6028792,0.6028792,0.29885057,11.577803,4.0273476,2236.3784,0.2422944,3.1311905,0.0026768253,2.8850574,0.7169439,1.4884574,0.7504188,0.1510108,0.09849937,0.4401122,1.2939328
107,"Rengar","UTILITY","utility_enchanter",43,0.44186047,0.069767445,0.23255815,0.069767445,0.11627907,11.976745,345.93896,0.11771595,0.25268424,0.44890463,0.004060967,0,0.018820137,1,1.0697675,323.16818,298.96542,1265.7959,477.96536,858.84393,366.9418,211.7686,66.32713,195.1482,44.664577,75.37474,75.37474,126.45263,39.513218,993.40344,548.744,399.41214,45.213352,696.06604,297.47824,13.005465,0,1.334769,4.692355,1.472931,0.03265965,0.011544198,0.005658863,0,0,0,0.11627907,0.6511628,0.5813953,1.4186046,5.139535,0.00067900185,0,3.1029377,1.2450571,0.4188602,0.21241874,0.21504626,5.7921643,472.27908,1.7890896,0.5666206,0.5666206,0.30232558,13.005465,3.5347111,1986.9476,0.25173137,2.7282774,0.0013580037,2.2325583,0.5228811,1.4789988,0.76771635,0.13876975,0.093447305,0.48113924,1.5055907
107,"Rengar","UTILITY","utility_protection",53,0.5471698,0.056603774,0.16981132,0.03773585,0.03773585,12.679245,352.60864,0.08764701,0.28295404,0.5191961,0.0023105482,0,0.017012488,0.9622642,0.9811321,310.67447,288.524,1168.0143,422.79315,748.88025,300.32358,231.00665,66.03299,188.09053,56.404064,60.12495,60.12495,117.40012,40.019604,1080.9336,609.8748,410.27896,60.74754,711.3184,366.38666,40.021374,19.565548,1.265169,4.7092447,1.2087857,0.029521469,0.005596341,0.005781361,0,0,0.03773585,0.3207547,0.6792453,0.35849056,1.3207548,5.1320753,0,0.00056071096,2.8896976,1.2245158,0.36556765,0.20087738,0.21823621,6.4206414,448.62265,2.2757895,0.6068431,0.6068431,0.2264151,59.586926,4.239075,2158.6387,0.22990468,2.6110945,0.00056071096,2.3962264,0.5004551,1.3608881,0.7103321,0.15618274,0.13340817,0.39113703,1.2383071
110,"Varus","BOTTOM","ability_power",5093,0.49754566,0.11368545,0.07186334,0.14038877,0.030237582,14.870214,465.43335,0.31103042,0.2416549,0.24338125,0.045158066,0.0063443608,0.0731449,3.9589634,1.8448851,501.22974,466.50418,5099.8633,964.614,2649.9526,350.17072,2250.7544,602.6671,199.12218,11.745833,262.1431,262.1431,483.3106,190.0693,840.2966,492.24832,310.93768,37.076298,467.2213,167.73451,0.27662203,0.06997624,0.9398947,9.053696,7.1782146,0.11333992,0.04110702,0.020779531,0.0016864329,0.004263724,0.29805616,0.5340664,0.8499902,1.659729,2.6294916,6.073827,0.00012693784,0.00019959216,0.7378792,0.32754016,0.13071108,0.031297322,0.035229508,6.66505,532.8274,1.2636117,0.55441165,0.55441165,0.1855488,0.34659827,1.3554829,1475.2524,0.13071108,0.65666044,0.008090057,5.9534655,2.1104734,1.9244949,0.3630164,0.6247754,0.012176719,1.1479447,7.2915545
110,"Varus","BOTTOM","ad_off_tank",79,0.3164557,0.088607594,0.088607594,0.06329114,0.012658228,12.620254,419.00424,0.19417654,0.25162002,0.19484362,0.0180016,0.0017430932,0.04041855,2.0886075,1.3417722,400.2041,371.2297,3805.1216,672.9143,3035.7693,429.3143,664.9562,234.65735,104.3639,8.916364,110.77341,110.77341,223.0581,39.56094,806.74567,481.5909,292.82132,32.290836,451.57794,114.3285,0.23382662,0,0.9003551,8.457974,6.744522,0.0635637,0.029160729,0.007532906,0,0.0028324001,0.06329114,0.24050634,0.75949365,0.8101266,1.2658228,5.594937,0,0,0.611211,0.31692287,0.09181253,0.026792532,0.028592305,6.0192447,498.2658,1.501096,0.38902017,0.38902017,0.17721519,0.23382662,1.8699611,1372.6521,0.09181253,0.5654113,0.0028324001,2.6835444,1.1062101,1.681428,0.6379925,0.34871802,0.01325037,0.8341096,6.808086
110,"Varus","BOTTOM","ap_off_tank",46,0.47826087,0.08695652,0.13043478,0.10869565,0.04347826,13.782609,442.0339,0.22519076,0.2450293,0.24584591,0.027177798,0.0032463423,0.047668204,3.1086957,1.673913,458.67804,428.7043,4367.133,760.1364,2921.6934,381.25818,1247.8142,373.1414,197.58492,5.7012634,187.5614,187.5614,329.30087,126.631836,893.67474,524.9548,316.26443,52.41908,475.5965,143.354,0,0.39618042,0.86689156,7.8929553,7.0768237,0.060873915,0.019062942,0.008615367,0.0014896957,0.003038676,0.17391305,0.41304347,0.8913044,1.0434783,1.9565217,6,0,0,0.6440493,0.2981938,0.10388101,0.016076032,0.018500991,6.2637734,481.82608,0.97334903,0.47103667,0.47103667,0.2173913,0.39618042,1.8013494,1512.6252,0.10388101,0.5231694,0.0060180672,4.173913,1.6356865,1.6572331,0.50156546,0.49088743,0.0075003165,0.8505739,7.1376977
110,"Varus","BOTTOM","ar_tank",67,0.41791046,0.08955224,0.04477612,0.1641791,0.05970149,14.671641,459.00092,0.27876312,0.26306203,0.27303597,0.037837625,0.0071262643,0.06945211,3.1791046,1.8656716,456.0866,474.70764,4459.3115,850.76447,3237.106,482.52307,1072.8582,358.75647,149.31828,9.45672,173.73685,173.73685,383.50674,135.58565,911.2962,564.0366,303.32248,43.903767,731.3016,150.30952,0.47931257,1.4128125,0.9908644,9.126797,6.5659475,0.09933297,0.042975593,0.019824678,0.0017864784,0.0033174958,0.14925373,0.4477612,1.1343284,1.2238806,2.2537313,6.552239,0,0.0004557366,0.63547325,0.30955404,0.11138198,0.029271118,0.030003008,7.081251,485.80597,1.4299757,0.5517991,0.5517991,0.13432837,1.892125,1.9307315,1792.9073,0.11138198,0.59517527,0.0073461896,4.671642,1.7110945,1.8653573,0.5671641,0.4216872,0.011115557,0.9335762,6.6652803
110,"Varus","BOTTOM","attack_damage",37442,0.48464292,0.09534747,0.085518934,0.13273863,0.041584317,15.11813,475.05905,0.23933189,0.20593701,0.27670297,0.025577934,0.002807739,0.0563863,3.3859837,1.5727258,464.30698,431.27167,5513.4224,932.06616,4963.8286,747.6117,406.35236,173.89253,143.21205,10.538884,187.97354,187.97354,380.61932,120.85374,664.21545,391.4238,246.41106,26.347303,330.44116,97.22282,0.23318599,0.002260333,0.9834455,9.927698,7.4884615,0.08626702,0.029799415,0.0156153245,0.0012935734,0.0034461801,0.19061482,0.49511245,0.8603173,1.3887346,2.434058,6.046392,0.00033773182,0.00039799022,0.72381353,0.34684873,0.12570281,0.045371223,0.050872672,5.700538,589.79205,1.4044366,0.51603484,0.51603484,0.1808664,0.23544633,1.0671524,1091.8794,0.12570281,0.72789073,0.007106781,5.1942472,1.7805716,2.007435,0.8021015,0.18656674,0.011307012,1.4032587,7.5747285
110,"Varus","BOTTOM","crit",493,0.46855983,0.13184585,0.052738335,0.1724138,0.040567953,14.807302,465.3961,0.29432064,0.24128976,0.23049526,0.044314303,0.005709184,0.068448156,3.713996,1.8194727,481.61023,453.18552,5854.0957,878.5637,4895.6367,633.22626,780.1781,228.20508,178.24837,17.10003,232.18985,232.18985,512.102,142.15967,747.19727,445.01874,269.27945,32.865227,407.828,142.51529,0.18568301,0,0.8769657,7.5272737,7.4004607,0.21403573,0.08435444,0.035649903,0.0016674636,0.0046902946,0.2555781,0.5273834,0.89858013,1.6227181,2.5983772,6.1399593,0.00022626069,0.00019856384,0.7141783,0.32605088,0.13387443,0.027534261,0.030947357,6.586864,537.5984,1.2200532,0.5248159,0.5248159,0.18458419,0.18568301,1.3146745,1297.5405,0.13387443,0.64382577,0.008676306,5.7870183,1.9811788,1.8242214,0.7207517,0.2597479,0.019463621,1.1758122,7.6144967
110,"Varus","BOTTOM","lethality",13605,0.45667034,0.08827637,0.087100334,0.11120912,0.03844175,13.79412,451.86713,0.20510636,0.2147437,0.25283906,0.020085074,0.0017973575,0.047704365,2.6800442,1.4046307,435.96844,398.69455,4804.4946,784.5978,4335.253,629.377,337.62366,148.26952,131.58597,6.92687,168.47224,168.47224,315.16592,81.08991,635.18774,380.95422,230.22694,23.969233,303.49933,87.17483,0.39133316,0.0050439336,0.9077777,9.383108,7.401197,0.05869294,0.017887833,0.01084097,0.0008105349,0.002695601,0.1262036,0.35803014,0.66696066,1.0679162,1.9489894,5.3191476,0.00023793573,0.0002747278,0.6951085,0.34402218,0.11764664,0.041512955,0.04649461,5.440709,536.4481,1.313262,0.4579454,0.4579454,0.1753767,0.39637712,1.1963928,1025.8619,0.11764664,0.6965073,0.0050672702,3.985373,1.4114062,1.7996664,0.8021652,0.1889752,0.008828562,1.2352219,7.45989
110,"Varus","BOTTOM","on_hit",30091,0.4756904,0.119836494,0.08537436,0.15748896,0.042637333,14.484962,461.80182,0.2739097,0.2398852,0.2488148,0.04025605,0.005671713,0.0647099,3.4900136,1.7703632,461.80286,426.62766,5259.0444,866.2439,4042.8047,561.7688,1047.0592,290.67178,169.15045,13.772936,206.99675,206.99675,512.0605,127.76031,778.66626,466.84628,276.9764,34.808235,472.80753,184.05353,0.14653538,0.018765748,0.9079578,8.301502,7.2883196,0.19253018,0.077662036,0.032576565,0.0015964492,0.005785842,0.24266392,0.4835333,0.8246984,1.5810375,2.538234,5.902795,0.00021503285,0.00022900646,0.7172679,0.32428885,0.14373516,0.035081062,0.039620407,6.427645,521.42084,1.4176329,0.5227245,0.5227245,0.20521086,0.16530113,1.4447129,1435.5273,0.14373516,0.6892945,0.009637812,5.571666,1.8613162,1.8757873,0.6485111,0.3355542,0.015899604,1.1124713,7.4808497
110,"Varus","MIDDLE","ability_power",3168,0.49526516,0.11111111,0.037247475,0.11079545,0.01104798,15.534722,520.3926,0.2870592,0.24122106,0.20200126,0.03412938,0.00527337,0.06692393,3.6502526,1.7294823,448.28876,417.8448,4871.5776,938.6028,2645.527,332.4612,2029.3561,595.2422,196.65991,10.869436,256.7741,256.7741,406.9548,118.74016,857.27484,450.55612,362.6155,44.06852,537.0306,150.91472,0.102031596,0.41212332,0.9090701,8.806607,6.968027,0.092791304,0.029414775,0.017403267,0.0010720989,0.0029467794,0.21369949,0.45833334,0.8298611,1.4835858,2.3402777,6.0306187,0.00022886088,0.00016472078,0.75086075,0.34165636,0.101232395,0.041101,0.04657413,7.325874,521.42206,1.3435698,0.48906043,0.48906043,0.14835858,0.5141549,1.4855117,1545.2201,0.101232395,0.6688552,0.0057134195,5.167929,1.9367263,2.093746,0.35420862,0.634179,0.011580443,1.0948681,7.0608187
110,"Varus","MIDDLE","ad_off_tank",66,0.33333334,0.07575758,0.10606061,0.045454547,0.015151516,13.712121,481.33517,0.1707844,0.2624172,0.1735964,0.01633271,0,0.038450316,1.969697,1.3181819,388.72693,357.9238,4078.9802,671.2948,3195.9783,403.4799,727.6283,260.6855,155.33975,7.0974865,165.65912,165.65912,248.51361,53.99961,877.1249,447.29797,391.19495,38.592255,535.7106,127.05852,0.38390273,0,0.8453059,7.8473268,7.018915,0.045093212,0.014686604,0.007061448,0,0.0020641182,0.10606061,0.22727273,0.8030303,0.75757575,1.3030303,5.9242425,0,0,0.6538101,0.3255136,0.073465295,0.025514377,0.027393335,6.8604946,476.69696,1.0908456,0.3443808,0.3443808,0.18181819,0.38390273,2.1046424,1539.8939,0.073465295,0.541527,0.0020641182,2.7272727,1.0396315,1.7269058,0.6010473,0.38833234,0.010572831,0.7653355,7.064008
110,"Varus","MIDDLE","ar_tank",42,0.5,0.11904762,0.04761905,0.04761905,0.023809524,15.785714,532.98065,0.27235466,0.23628663,0.2472179,0.025999783,0.0029472548,0.06416416,3.7380953,1.6428572,445.54022,423.8419,4684.5005,888.89166,3232.6274,443.53732,1249.4142,431.04755,202.42458,14.2717495,201.52623,201.52623,345.56946,70.526245,931.8655,551.9541,323.98804,55.886944,903.3816,163.35262,0,1.694321,1.0616887,11.292796,6.8782125,0.10597089,0.03891084,0.025075078,0.00227878,0.0006931448,0.21428572,0.52380955,0.6904762,1.4285715,2.1190476,5.571429,0.0007240605,0,0.72107494,0.33026963,0.11605154,0.03763584,0.044045456,7.1057444,510.2857,1.2217128,0.51957256,0.51957256,0.16666667,1.694321,2.0646465,1998.5997,0.11605154,0.6677095,0.006698826,5.0238094,1.9651061,1.9950873,0.49897796,0.48492697,0.01605567,0.95388407,6.984184
110,"Varus","MIDDLE","attack_damage",562,0.46797153,0.090747334,0.046263345,0.085409254,0.019572955,15.599644,515.75696,0.21770397,0.22509657,0.2396002,0.020897977,0.002550516,0.05091409,2.921708,1.5035588,429.78415,402.0522,5427.3887,894.60736,4878.5024,695.76105,414.20813,189.31918,134.64813,9.50417,185.7515,185.7515,324.4153,77.028496,717.4421,363.78485,319.58548,34.039623,347.16876,99.36211,0.025854185,0.04095654,0.9814257,10.611265,7.3185697,0.089440726,0.031889252,0.016410718,0.000668602,0.002750178,0.14234875,0.4466192,0.8629893,1.3238434,2.2170818,6.2402134,0.00041218952,0.00027729888,0.7295185,0.35887066,0.09564905,0.04569657,0.04969993,6.823805,551.0836,1.4352318,0.45730415,0.45730415,0.13701068,0.06681072,1.1900314,1163.973,0.09564905,0.6931372,0.00518906,4.718861,1.5377672,2.0815272,0.77772784,0.21162264,0.010623845,1.2469401,7.4080105
110,"Varus","MIDDLE","lethality",225,0.45333335,0.08,0.044444446,0.075555556,0.026666667,14.946667,504.33798,0.20473891,0.22203901,0.234736,0.020370854,0.0020324558,0.048461247,2.8311112,1.4355556,415.67242,384.33557,5012.8247,829.02203,4491.9614,644.6373,380.3861,175.93112,140.44585,8.428307,184.76826,184.76826,297.07913,55.985924,688.5393,350.2679,303.9076,34.327553,319.3224,91.01392,0.04673734,0,0.95982105,10.366339,7.178129,0.07513022,0.030631984,0.0111940885,0.0006038834,0.0019548188,0.11111111,0.34666666,0.75555557,1.1466666,1.9866667,5.7377777,0.00048615714,0.00027567646,0.68574625,0.35042244,0.081294,0.039637472,0.043082107,6.5299997,545.6089,1.3227451,0.4394749,0.4394749,0.12444445,0.04673734,1.2157236,1098.8756,0.081294,0.6378026,0.0044105765,4.0488887,1.4884526,1.9944121,0.7775877,0.21221524,0.010166564,1.2040302,7.253259
110,"Varus","MIDDLE","on_hit",613,0.49265906,0.10440457,0.045677,0.11582382,0.0146818925,15.306688,519.78143,0.26432383,0.2520483,0.19913843,0.03372538,0.0053406893,0.06190732,3.3719413,1.7014682,447.03168,416.34235,5159.0576,885.0226,3684.4167,496.37955,1293.2421,377.33163,181.36577,11.28142,241.3915,241.3915,468.67056,120.36021,875.97565,463.34735,367.89825,44.693096,570.27295,165.16292,0.013169462,0.10303306,0.8938859,8.48025,7.167841,0.1712154,0.058516655,0.034017492,0.0015306125,0.004840415,0.22838499,0.4192496,0.7504078,1.6590538,2.4094617,5.828711,0.00038420517,0.00029868112,0.72761816,0.34431028,0.104959175,0.04200991,0.046441272,7.525883,497.55627,1.4912633,0.46346226,0.46346226,0.15008156,0.11620252,1.6341375,1611.4115,0.104959175,0.6786514,0.008968731,5.363785,1.7922847,1.979776,0.56086653,0.42635256,0.012747042,1.0103278,7.339056
110,"Varus","TOP","ability_power",14840,0.5004717,0.11873315,0.020485176,0.21704851,0.009973045,16.472103,571.9517,0.26176903,0.25450686,0.17471205,0.026438335,0.00419371,0.060271587,3.3458896,1.6139488,439.64285,410.35507,4890.326,946.69476,2550.1929,330.9234,2114.5972,605.52094,225.50092,10.221106,301.88135,301.88135,433.70346,117.0669,928.8333,541.70685,338.12997,48.96141,583.39667,157.21404,0.06667932,0.10983539,0.8912423,9.107953,7.0461063,0.089391686,0.02715519,0.019427657,0.0010512494,0.00212763,0.21543127,0.45269543,0.84016174,1.8104447,2.648787,6.055256,0.00017801524,0.00010205697,0.8580533,0.3522958,0.08539414,0.03441334,0.03899048,7.958724,504.23523,1.1703163,0.43648106,0.43648106,0.13921833,0.1765147,1.5973787,1669.4441,0.08539414,0.62719464,0.004688216,5.795485,1.7680421,2.1533267,0.3495566,0.63961583,0.010796622,1.0192299,7.135498
110,"Varus","TOP","ad_off_tank",668,0.42065868,0.09431138,0.02245509,0.11077844,0.013473053,14.305389,531.51416,0.18266681,0.27125517,0.1415883,0.013707658,0.0019031902,0.03877211,2.028443,1.2649701,395.47784,359.74777,4109.637,740.5811,2953.2673,399.1222,972.2557,335.59348,184.07373,5.835775,227.49788,227.49788,307.403,65.99116,898.39435,554.0049,295.743,48.603058,529.6369,134.0687,0,0,0.83018667,8.340844,7.106895,0.047907453,0.015934497,0.010272179,0.00042876136,0.000772637,0.11077844,0.23952095,0.6017964,1.0479041,1.5658683,5.1901197,0.00013578241,0,0.78015673,0.3491448,0.06737345,0.03393168,0.039449353,7.2066073,446.02097,1.0270042,0.3242551,0.3242551,0.11676647,0,1.9282577,1562.1,0.06737345,0.59696704,0.0019017246,3.3143713,1.0705078,1.8726236,0.5389311,0.45314884,0.007879994,0.82433856,7.1548023
